edad,genero,zona,promedio_calificaciones,tasa_asistencia,reprobaciones_previas,nivel_socioeconomico,educacion_padre,educacion_madre,trabaja_estudiante,distancia_escuela,acceso_internet,actividades_extracurriculares,apoyo_familiar,incidencias_disciplinarias,cambios_escuela,beca,desercion
17,M,Rural,56.1,80.8,3,Medio,Superior,Superior,0,7.0,0,0,Bajo,1,0,0,1
16,F,Urbana,66.5,77.7,3,Bajo,Superior,Primaria,1,3.3,0,1,Medio,1,0,1,0
14,F,Urbana,76.3,76.7,2,Bajo,Ninguno,Superior,0,5.4,1,0,Alto,1,0,1,0
15,F,Urbana,75.2,84.2,0,Alto,Superior,Primaria,1,10.1,0,0,Medio,1,0,0,0
17,F,Urbana,52.7,100.0,1,Bajo,Primaria,Superior,0,3.1,1,1,Alto,0,1,0,1
16,F,Urbana,70.9,88.6,0,Medio,Secundaria,Superior,0,1.2,1,1,Alto,0,0,0,0
20,M,Urbana,78.7,80.8,0,Medio,Primaria,Ninguno,0,4.5,1,1,Alto,0,1,1,0
17,M,Rural,58.9,72.4,2,Bajo,Secundaria,Ninguno,0,7.8,1,0,Alto,2,1,0,1
20,F,Urbana,71.3,72.9,2,Bajo,Secundaria,Secundaria,0,0.2,1,1,Medio,2,0,0,1
18,M,Rural,68.7,98.8,0,Medio,Superior,Ninguno,0,8.9,1,0,Alto,0,0,0,0
14,M,Rural,81.4,99.1,1,Medio,Superior,Primaria,0,5.5,1,1,Medio,0,1,0,0
15,F,Urbana,77.6,79.5,0,Bajo,Ninguno,Secundaria,1,2.7,1,0,Alto,0,0,0,0
18,F,Urbana,91.0,97.1,0,Medio,Secundaria,Superior,0,5.8,1,0,Medio,0,0,0,0
17,M,Rural,61.4,71.0,3,Bajo,Secundaria,Secundaria,0,5.5,0,1,Bajo,2,0,0,1
16,M,Rural,71.4,78.9,3,Bajo,Ninguno,Superior,0,6.3,0,0,Alto,1,1,1,0
17,M,Urbana,82.5,84.3,1,Bajo,Ninguno,Secundaria,0,0.8,1,1,Alto,1,0,0,1
20,F,Rural,48.1,73.5,5,Bajo,Superior,Secundaria,1,7.1,1,0,Alto,1,1,0,1
16,F,Urbana,78.6,93.8,0,Medio,Secundaria,Primaria,0,0.1,1,0,Alto,1,0,0,0
14,F,Rural,67.9,91.5,0,Alto,Ninguno,Secundaria,0,9.1,1,1,Alto,0,0,0,0
16,F,Rural,63.0,76.4,3,Bajo,Superior,Secundaria,1,5.2,1,0,Medio,2,0,0,0
20,M,Urbana,75.2,89.3,0,Medio,Secundaria,Secundaria,0,4.0,1,0,Alto,0,0,0,0
19,F,Urbana,71.7,85.0,1,Medio,Primaria,Superior,1,1.0,1,0,Bajo,1,0,0,1
19,M,Urbana,82.8,95.6,0,Medio,Primaria,Secundaria,0,4.5,1,1,Bajo,2,1,0,0
20,M,Rural,86.9,88.6,0,Medio,Secundaria,Secundaria,1,5.6,1,1,Medio,0,0,0,0
14,F,Rural,71.8,83.1,2,Bajo,Secundaria,Secundaria,0,10.5,0,0,Medio,1,0,1,0
15,F,Rural,75.1,86.9,1,Medio,Primaria,Primaria,0,12.3,1,1,Medio,1,0,0,0
14,M,Urbana,62.6,76.5,1,Bajo,Secundaria,Primaria,0,0.4,1,0,Alto,1,1,0,1
14,M,Urbana,75.8,75.4,2,Medio,Ninguno,Superior,0,0.5,0,1,Bajo,3,0,0,0
19,M,Urbana,46.7,88.4,1,Bajo,Secundaria,Primaria,0,10.1,1,1,Alto,0,0,0,1
20,F,Urbana,92.2,100.0,1,Medio,Primaria,Secundaria,0,2.2,1,0,Medio,0,0,0,0
15,F,Urbana,88.3,83.3,1,Medio,Primaria,Secundaria,0,0.3,0,1,Alto,0,1,0,0
19,M,Rural,81.9,86.6,1,Medio,Primaria,Superior,0,7.5,1,0,Medio,0,0,0,0
17,M,Urbana,93.5,86.0,0,Bajo,Secundaria,Secundaria,0,3.6,1,1,Medio,0,1,0,0
14,M,Urbana,73.0,100.0,0,Medio,Primaria,Ninguno,0,0.4,1,1,Alto,0,0,0,0
20,M,Rural,84.2,91.4,1,Medio,Primaria,Primaria,0,7.0,1,0,Medio,0,0,0,0
20,M,Rural,64.4,81.0,2,Medio,Primaria,Secundaria,0,8.9,0,1,Bajo,2,1,0,1
17,M,Urbana,60.6,63.9,3,Bajo,Superior,Primaria,0,6.0,1,1,Bajo,2,1,0,0
18,M,Rural,54.6,62.1,3,Bajo,Primaria,Secundaria,0,5.8,0,0,Bajo,2,1,0,1
16,F,Urbana,84.3,97.2,0,Bajo,Primaria,Primaria,0,0.2,1,1,Medio,0,0,1,0
19,F,Urbana,78.1,99.0,1,Medio,Primaria,Ninguno,0,1.2,0,1,Medio,0,0,0,0
17,M,Rural,69.1,86.5,0,Medio,Secundaria,Superior,0,5.2,1,0,Medio,0,0,0,1
20,F,Rural,81.2,94.8,0,Medio,Secundaria,Superior,0,7.9,1,1,Alto,0,0,0,0
14,M,Urbana,77.5,100.0,0,Medio,Primaria,Secundaria,0,6.1,1,1,Bajo,0,0,0,0
15,F,Urbana,74.2,94.7,1,Medio,Superior,Primaria,0,3.6,1,1,Bajo,0,0,0,0
20,M,Urbana,90.0,96.4,0,Medio,Secundaria,Superior,0,3.1,1,1,Alto,0,0,1,0
16,F,Urbana,93.6,94.0,0,Medio,Secundaria,Secundaria,0,3.6,1,1,Alto,0,0,0,0
16,M,Rural,77.7,79.1,2,Medio,Primaria,Superior,0,8.8,0,0,Alto,1,0,0,1
19,F,Urbana,84.2,89.8,2,Bajo,Superior,Ninguno,0,6.9,0,0,Alto,1,0,0,0
15,M,Urbana,87.7,98.1,2,Alto,Superior,Primaria,0,2.9,1,1,Alto,1,0,1,0
17,F,Urbana,63.0,74.9,1,Alto,Secundaria,Secundaria,1,5.1,1,0,Alto,1,0,0,0
16,M,Urbana,82.1,92.4,0,Medio,Secundaria,Superior,0,3.5,1,0,Medio,0,0,1,0
15,F,Urbana,89.3,96.1,0,Alto,Superior,Primaria,0,4.7,1,1,Medio,0,0,1,0
20,M,Urbana,61.9,80.5,1,Alto,Superior,Primaria,0,0.5,0,0,Bajo,0,0,0,0
15,F,Urbana,65.6,89.8,0,Medio,Ninguno,Secundaria,0,3.5,1,0,Medio,0,0,1,0
14,M,Urbana,65.7,94.0,2,Medio,Superior,Superior,0,11.8,1,0,Medio,0,0,0,0
18,F,Rural,58.2,77.4,2,Medio,Secundaria,Secundaria,0,14.4,1,1,Bajo,0,0,0,1
20,F,Rural,53.6,71.7,3,Bajo,Secundaria,Superior,0,5.7,1,0,Bajo,2,1,0,0
14,F,Urbana,71.6,82.6,1,Bajo,Secundaria,Secundaria,0,1.6,1,0,Alto,1,0,0,0
18,M,Urbana,86.0,80.1,2,Medio,Secundaria,Superior,0,3.1,1,1,Bajo,2,0,0,0
17,M,Urbana,67.4,78.2,1,Medio,Secundaria,Secundaria,0,1.4,0,0,Alto,1,0,0,0
19,M,Urbana,57.3,88.4,1,Bajo,Secundaria,Primaria,0,0.8,0,0,Alto,1,0,0,1
14,F,Urbana,81.7,85.3,0,Medio,Primaria,Secundaria,0,0.4,1,0,Medio,0,0,0,0
20,F,Rural,59.8,66.0,2,Medio,Secundaria,Secundaria,0,8.6,1,1,Bajo,3,1,0,0
18,M,Rural,67.8,86.5,1,Medio,Ninguno,Secundaria,0,6.3,1,0,Alto,0,0,1,0
19,F,Urbana,76.0,100.0,0,Bajo,Primaria,Primaria,0,1.6,1,1,Medio,2,0,0,0
16,M,Rural,75.2,88.0,3,Medio,Secundaria,Secundaria,0,5.2,1,0,Medio,2,0,0,0
20,F,Urbana,62.0,83.1,1,Bajo,Secundaria,Superior,0,0.9,1,1,Medio,0,0,0,0
18,M,Urbana,63.0,93.0,1,Bajo,Ninguno,Primaria,0,0.1,1,1,Bajo,1,0,1,0
14,M,Urbana,84.2,95.1,0,Bajo,Ninguno,Superior,0,2.5,1,1,Alto,0,0,0,0
20,M,Urbana,61.9,76.0,2,Bajo,Primaria,Primaria,0,3.8,0,1,Alto,1,0,0,1
19,M,Rural,87.8,90.2,1,Bajo,Secundaria,Ninguno,1,10.8,0,1,Medio,0,1,1,1
16,M,Urbana,72.0,76.0,1,Medio,Superior,Primaria,0,0.4,1,0,Alto,0,0,0,0
17,M,Rural,73.8,87.1,0,Medio,Secundaria,Secundaria,0,5.0,1,1,Medio,0,0,1,0
16,M,Urbana,75.2,82.2,3,Bajo,Secundaria,Ninguno,0,0.5,1,1,Alto,2,1,0,1
17,M,Rural,62.9,84.6,0,Alto,Primaria,Secundaria,0,17.1,0,0,Alto,1,0,0,0
20,F,Urbana,72.6,83.6,2,Medio,Ninguno,Secundaria,0,2.1,1,0,Bajo,1,0,0,0
20,M,Urbana,75.5,82.4,2,Alto,Superior,Secundaria,0,1.4,0,0,Alto,0,0,0,0
15,M,Urbana,88.4,95.8,1,Medio,Secundaria,Superior,1,3.9,1,1,Alto,0,0,0,0
20,F,Rural,67.7,93.0,1,Bajo,Ninguno,Superior,0,6.2,1,1,Medio,1,0,0,0
17,F,Urbana,79.6,91.2,1,Alto,Secundaria,Primaria,0,0.7,1,1,Alto,1,1,1,0
18,M,Urbana,78.7,91.4,0,Alto,Secundaria,Ninguno,0,7.3,1,0,Bajo,0,0,0,0
19,F,Rural,66.1,62.4,2,Medio,Primaria,Primaria,1,12.1,0,1,Bajo,4,1,0,1
17,F,Urbana,69.5,85.5,1,Medio,Ninguno,Secundaria,0,2.9,0,0,Bajo,1,0,0,0
17,F,Urbana,79.8,97.3,1,Medio,Secundaria,Primaria,0,0.8,0,1,Medio,0,0,0,0
17,M,Urbana,99.6,100.0,0,Medio,Ninguno,Secundaria,0,1.9,1,1,Bajo,0,0,1,0
20,M,Urbana,75.8,89.6,0,Medio,Primaria,Secundaria,0,2.5,1,1,Bajo,0,0,0,0
16,M,Urbana,85.8,87.0,0,Medio,Secundaria,Secundaria,0,0.3,1,1,Alto,0,0,0,0
15,F,Urbana,87.4,80.5,3,Bajo,Superior,Primaria,0,0.0,0,0,Medio,1,1,1,0
16,F,Urbana,80.3,87.0,1,Bajo,Primaria,Primaria,0,5.1,1,0,Alto,0,0,1,1
15,F,Urbana,32.8,52.4,4,Bajo,Ninguno,Primaria,0,0.2,0,0,Bajo,3,1,0,1
16,F,Urbana,61.0,85.5,2,Bajo,Primaria,Superior,1,1.9,1,0,Bajo,2,0,0,1
14,M,Rural,70.4,84.3,1,Medio,Primaria,Secundaria,0,5.8,1,1,Alto,0,0,0,0
14,M,Urbana,88.3,86.3,0,Alto,Superior,Secundaria,1,1.0,1,1,Medio,0,0,0,0
19,F,Urbana,76.5,92.5,1,Bajo,Secundaria,Secundaria,1,1.4,0,1,Medio,0,0,0,0
14,F,Urbana,86.9,90.5,0,Bajo,Primaria,Secundaria,0,9.0,1,1,Alto,0,0,0,0
17,M,Rural,67.3,67.3,2,Bajo,Secundaria,Ninguno,0,8.3,1,0,Medio,2,1,1,0
19,M,Urbana,82.3,93.0,1,Medio,Primaria,Primaria,0,7.8,1,0,Medio,0,0,0,0
19,F,Urbana,67.6,92.9,0,Medio,Secundaria,Primaria,0,1.4,1,0,Medio,0,0,0,0
17,M,Rural,65.2,62.7,3,Medio,Superior,Ninguno,0,7.6,0,1,Bajo,2,1,0,1
15,M,Urbana,88.5,88.0,0,Alto,Primaria,Primaria,0,0.2,1,1,Alto,0,0,1,0
20,F,Rural,68.8,95.8,0,Alto,Primaria,Secundaria,0,7.5,1,1,Medio,0,0,0,0
19,M,Rural,61.4,73.5,2,Alto,Superior,Ninguno,1,4.4,1,0,Bajo,1,0,0,0
18,M,Rural,83.5,98.8,0,Alto,Primaria,Ninguno,0,5.3,1,1,Medio,0,0,0,0
14,F,Urbana,83.2,94.8,0,Medio,Primaria,Primaria,0,0.6,1,0,Medio,0,0,0,0
14,M,Urbana,91.7,97.4,0,Medio,Ninguno,Primaria,0,0.6,0,0,Medio,1,0,1,0
16,F,Urbana,86.6,100.0,0,Medio,Primaria,Primaria,0,1.6,1,1,Alto,0,0,1,0
15,M,Rural,87.2,100.0,0,Medio,Secundaria,Ninguno,0,6.5,1,1,Alto,1,0,1,0
20,M,Rural,78.9,83.7,1,Bajo,Primaria,Primaria,0,7.3,0,1,Medio,0,0,0,0
15,M,Rural,73.7,76.2,3,Bajo,Primaria,Superior,0,7.7,0,0,Alto,2,0,1,1
15,F,Urbana,75.9,85.1,0,Bajo,Primaria,Primaria,0,10.6,1,0,Alto,0,1,0,0
20,M,Rural,59.0,64.0,2,Medio,Secundaria,Primaria,0,7.5,0,1,Bajo,2,1,0,0
19,F,Urbana,73.9,73.6,4,Medio,Superior,Secundaria,1,0.0,0,1,Bajo,1,0,0,0
15,M,Rural,59.7,77.5,2,Bajo,Secundaria,Primaria,0,5.1,1,1,Bajo,1,1,0,1
16,M,Urbana,71.6,78.7,1,Medio,Secundaria,Secundaria,0,2.0,1,1,Bajo,1,0,0,0
17,F,Urbana,62.8,83.5,1,Medio,Secundaria,Primaria,0,22.9,0,0,Medio,1,0,1,0
18,F,Urbana,86.5,94.8,0,Medio,Primaria,Superior,0,1.1,1,1,Medio,0,0,1,0
20,F,Rural,79.4,91.0,2,Bajo,Primaria,Superior,1,6.0,1,1,Alto,1,2,0,0
20,M,Urbana,60.7,82.8,2,Bajo,Ninguno,Secundaria,0,0.3,0,1,Medio,1,0,0,0
20,M,Urbana,72.6,90.7,0,Medio,Primaria,Primaria,0,1.1,1,1,Bajo,0,1,0,1
14,F,Urbana,69.8,91.6,2,Medio,Superior,Secundaria,0,0.5,1,1,Alto,0,0,0,0
15,M,Urbana,91.6,95.9,0,Alto,Primaria,Primaria,0,4.8,1,1,Medio,0,0,1,0
17,M,Rural,81.2,89.1,1,Medio,Superior,Secundaria,0,8.4,1,1,Bajo,1,0,0,0
14,F,Urbana,64.7,79.9,1,Alto,Ninguno,Ninguno,1,0.5,1,1,Bajo,1,2,0,0
16,F,Urbana,47.3,83.5,1,Bajo,Primaria,Secundaria,0,0.1,1,0,Medio,1,0,1,0
15,M,Rural,83.7,80.0,3,Medio,Primaria,Primaria,0,5.2,0,0,Medio,2,1,0,0
20,F,Urbana,89.9,100.0,0,Alto,Primaria,Secundaria,0,0.3,1,0,Medio,0,0,1,0
14,F,Urbana,74.7,76.4,1,Bajo,Primaria,Primaria,0,9.8,0,1,Alto,0,0,0,0
15,M,Urbana,83.4,87.5,0,Medio,Secundaria,Primaria,0,0.4,0,1,Medio,1,0,0,0
15,F,Urbana,73.5,86.5,0,Bajo,Primaria,Secundaria,0,0.5,1,0,Alto,1,0,0,0
15,F,Urbana,71.5,87.7,1,Medio,Secundaria,Secundaria,0,0.3,0,1,Alto,0,0,0,0
17,M,Urbana,68.3,74.3,1,Bajo,Secundaria,Primaria,0,0.4,0,1,Medio,1,2,0,1
16,M,Urbana,77.4,90.1,2,Medio,Primaria,Ninguno,1,0.9,1,1,Bajo,0,0,0,0
20,M,Rural,75.2,82.1,1,Medio,Superior,Superior,0,6.7,1,0,Medio,1,0,0,0
15,F,Rural,82.3,90.0,1,Bajo,Ninguno,Secundaria,0,5.3,0,0,Medio,2,0,0,0
17,M,Rural,72.1,89.4,2,Bajo,Primaria,Secundaria,0,7.0,0,0,Medio,1,0,0,1
18,M,Urbana,72.4,86.9,2,Bajo,Primaria,Secundaria,1,2.5,1,0,Medio,0,1,0,0
18,M,Urbana,79.2,90.1,1,Bajo,Secundaria,Secundaria,1,5.2,0,0,Medio,2,0,0,0
19,M,Rural,63.4,84.2,2,Medio,Secundaria,Secundaria,1,8.5,1,1,Medio,1,0,0,1
15,M,Rural,93.7,95.7,0,Alto,Secundaria,Ninguno,1,4.4,1,1,Medio,1,0,0,0
17,F,Urbana,69.9,76.8,1,Bajo,Superior,Secundaria,1,5.9,0,1,Medio,1,0,0,1
19,F,Urbana,77.8,98.4,0,Medio,Secundaria,Secundaria,0,2.4,1,1,Alto,0,0,1,0
20,M,Urbana,69.5,100.0,0,Medio,Secundaria,Ninguno,0,4.7,1,0,Medio,0,0,1,0
18,M,Urbana,65.6,74.8,3,Bajo,Secundaria,Secundaria,1,0.8,0,1,Alto,4,1,0,0
18,M,Urbana,72.8,89.6,0,Bajo,Primaria,Primaria,0,0.0,1,0,Medio,0,0,1,0
20,F,Urbana,85.4,100.0,1,Medio,Primaria,Ninguno,0,2.3,1,1,Medio,0,0,1,0
18,F,Rural,60.7,89.5,1,Medio,Primaria,Secundaria,1,5.7,1,1,Alto,1,0,1,0
20,F,Urbana,74.8,92.0,2,Alto,Primaria,Superior,0,2.4,0,1,Alto,0,0,0,0
14,F,Urbana,71.1,93.4,0,Medio,Secundaria,Primaria,0,4.5,1,0,Alto,1,0,0,0
16,M,Urbana,86.0,97.8,0,Medio,Primaria,Secundaria,0,2.8,1,1,Alto,0,1,0,0
14,M,Rural,77.0,87.7,0,Alto,Primaria,Ninguno,0,5.7,1,1,Medio,1,0,0,0
14,M,Rural,61.5,100.0,0,Alto,Secundaria,Secundaria,0,12.2,1,1,Alto,0,0,0,0
17,F,Urbana,83.5,100.0,0,Alto,Secundaria,Secundaria,0,1.1,1,1,Alto,0,0,0,0
15,M,Urbana,62.9,86.5,1,Bajo,Superior,Secundaria,0,0.9,0,0,Alto,0,0,0,0
16,M,Rural,67.2,90.7,0,Alto,Secundaria,Primaria,0,7.1,0,1,Alto,0,0,0,0
17,F,Rural,72.7,79.3,3,Alto,Secundaria,Primaria,1,7.9,1,0,Alto,1,0,0,0
18,F,Urbana,75.0,100.0,0,Medio,Primaria,Superior,0,0.3,1,1,Medio,0,0,0,0
20,M,Rural,75.7,83.0,1,Medio,Secundaria,Ninguno,0,6.8,1,0,Medio,0,0,0,1
19,F,Urbana,79.6,95.8,0,Alto,Primaria,Primaria,0,1.7,1,1,Medio,0,0,0,0
16,F,Urbana,73.3,91.9,0,Medio,Ninguno,Primaria,0,3.0,1,1,Medio,0,0,1,0
16,F,Urbana,74.9,100.0,0,Medio,Superior,Secundaria,0,12.1,1,0,Medio,0,0,0,0
19,F,Urbana,77.4,86.6,1,Medio,Secundaria,Ninguno,0,7.1,1,1,Alto,1,0,0,0
14,M,Urbana,78.3,90.0,2,Medio,Secundaria,Secundaria,0,4.5,1,1,Medio,2,0,0,0
17,F,Urbana,66.8,93.8,0,Medio,Primaria,Primaria,0,4.9,1,1,Medio,0,0,0,1
16,F,Rural,62.0,54.5,6,Bajo,Secundaria,Secundaria,1,12.3,0,0,Bajo,4,2,0,1
15,F,Urbana,59.2,73.9,2,Bajo,Ninguno,Superior,0,0.9,1,1,Medio,1,0,1,1
18,F,Rural,71.1,78.9,2,Medio,Primaria,Primaria,0,5.9,1,1,Medio,1,0,1,0
16,F,Urbana,70.8,92.2,0,Medio,Ninguno,Secundaria,0,2.6,1,0,Medio,0,0,1,0
15,F,Urbana,64.1,85.5,3,Medio,Ninguno,Secundaria,0,1.5,1,1,Bajo,2,1,0,0
18,F,Rural,68.6,92.7,0,Alto,Ninguno,Ninguno,0,5.3,1,1,Medio,0,1,0,1
15,F,Rural,75.1,93.8,0,Medio,Secundaria,Secundaria,0,6.0,1,1,Medio,0,0,0,0
18,F,Urbana,60.0,68.2,3,Medio,Primaria,Superior,0,0.0,1,0,Bajo,2,1,0,1
15,M,Rural,63.7,87.3,2,Bajo,Secundaria,Secundaria,0,5.9,1,1,Medio,0,0,0,0
17,F,Urbana,84.7,100.0,0,Medio,Superior,Superior,0,3.0,1,0,Alto,0,0,0,1
19,M,Urbana,93.1,100.0,0,Alto,Primaria,Secundaria,0,4.0,1,1,Alto,0,0,0,0
15,F,Urbana,100.0,100.0,0,Medio,Secundaria,Secundaria,0,4.4,1,1,Alto,0,0,0,0
19,F,Urbana,84.9,82.0,1,Alto,Primaria,Primaria,0,2.3,1,1,Bajo,0,0,1,0
19,F,Urbana,92.8,100.0,0,Alto,Superior,Superior,0,0.2,1,0,Medio,0,0,1,0
20,F,Urbana,56.8,81.8,1,Medio,Primaria,Secundaria,0,3.0,0,0,Bajo,2,0,0,0
15,M,Rural,56.6,75.2,1,Medio,Primaria,Primaria,1,10.7,1,1,Medio,1,0,0,0
19,M,Rural,70.2,76.9,1,Medio,Primaria,Secundaria,0,12.3,1,1,Bajo,0,2,0,0
20,F,Rural,85.7,87.9,1,Medio,Superior,Secundaria,0,5.6,1,1,Bajo,1,0,0,0
19,F,Rural,81.9,59.9,3,Bajo,Primaria,Superior,1,7.1,0,0,Medio,2,1,0,1
15,F,Urbana,58.5,74.2,3,Bajo,Secundaria,Secundaria,0,3.2,0,1,Medio,1,0,0,0
19,F,Urbana,61.5,73.1,2,Bajo,Primaria,Superior,0,5.9,1,1,Medio,1,0,1,1
14,F,Rural,87.6,98.4,0,Medio,Secundaria,Secundaria,0,6.2,1,1,Medio,0,0,1,0
18,M,Urbana,65.0,72.1,2,Bajo,Primaria,Secundaria,1,3.7,1,0,Alto,1,0,1,0
17,M,Urbana,69.4,76.3,1,Medio,Ninguno,Secundaria,0,2.2,1,0,Medio,1,0,0,0
17,F,Urbana,93.6,100.0,0,Medio,Ninguno,Ninguno,0,7.1,1,1,Medio,0,0,0,0
17,F,Urbana,96.3,90.9,0,Medio,Primaria,Ninguno,1,7.8,1,1,Medio,0,0,0,0
14,F,Urbana,81.8,81.2,2,Alto,Secundaria,Superior,0,0.3,0,1,Bajo,1,1,0,0
17,F,Urbana,89.1,89.3,1,Medio,Secundaria,Superior,1,4.0,1,0,Bajo,2,0,1,0
20,F,Urbana,57.2,82.3,1,Bajo,Primaria,Superior,0,0.5,1,1,Medio,1,0,0,1
17,F,Urbana,78.9,85.1,1,Alto,Primaria,Ninguno,0,10.3,0,0,Bajo,1,0,0,0
15,F,Rural,54.1,71.9,3,Alto,Ninguno,Primaria,0,6.2,1,0,Bajo,2,1,0,0
20,M,Urbana,87.9,84.0,0,Medio,Secundaria,Superior,0,3.5,1,1,Medio,1,0,0,0
14,F,Rural,93.4,92.8,0,Medio,Secundaria,Ninguno,0,8.2,1,1,Alto,0,0,1,0
17,F,Rural,68.1,77.3,2,Bajo,Superior,Secundaria,0,14.2,0,0,Bajo,3,2,1,0
17,M,Urbana,73.6,89.5,3,Medio,Superior,Primaria,0,2.2,1,1,Medio,0,0,0,0
17,F,Rural,55.8,69.5,5,Bajo,Primaria,Superior,0,7.2,0,0,Alto,2,1,0,0
20,F,Urbana,90.4,100.0,0,Medio,Primaria,Secundaria,0,3.6,1,1,Medio,0,0,0,0
16,F,Urbana,81.7,86.0,0,Bajo,Superior,Primaria,0,0.6,1,0,Alto,0,0,0,0
20,M,Urbana,83.4,97.8,0,Medio,Ninguno,Secundaria,0,5.2,1,1,Bajo,0,0,1,0
14,F,Rural,85.7,95.3,0,Bajo,Ninguno,Ninguno,0,5.2,1,1,Alto,1,0,0,1
19,M,Rural,68.0,63.9,3,Bajo,Primaria,Secundaria,0,6.1,1,0,Bajo,3,1,0,1
18,F,Urbana,68.4,89.0,0,Bajo,Secundaria,Secundaria,0,9.5,0,0,Medio,0,0,0,1
15,F,Urbana,95.5,100.0,0,Medio,Secundaria,Secundaria,0,1.2,1,1,Alto,0,0,0,0
15,F,Urbana,77.0,75.6,2,Bajo,Superior,Primaria,0,0.2,1,1,Medio,2,0,1,1
19,F,Rural,56.6,56.6,3,Medio,Primaria,Primaria,0,6.2,0,0,Bajo,2,2,0,1
18,M,Urbana,89.1,94.4,0,Bajo,Primaria,Ninguno,0,13.8,1,1,Alto,0,0,0,0
18,F,Urbana,81.3,99.8,1,Medio,Primaria,Superior,1,0.4,1,1,Alto,0,1,0,0
14,F,Rural,55.1,72.2,4,Bajo,Secundaria,Primaria,0,4.4,0,0,Medio,2,1,0,1
18,M,Urbana,71.6,74.5,2,Alto,Primaria,Secundaria,0,6.5,1,1,Bajo,0,0,0,0
20,M,Urbana,60.1,68.4,2,Bajo,Superior,Primaria,0,1.3,1,1,Medio,3,1,1,0
14,M,Urbana,70.0,81.2,1,Bajo,Secundaria,Superior,0,11.6,0,0,Alto,2,1,0,0
17,F,Urbana,57.1,63.6,3,Bajo,Secundaria,Secundaria,0,5.3,1,1,Bajo,2,1,0,1
17,F,Urbana,56.1,81.4,2,Bajo,Secundaria,Ninguno,0,0.7,0,1,Medio,1,0,1,0
20,F,Urbana,76.5,90.6,1,Medio,Primaria,Secundaria,0,6.4,0,0,Bajo,0,0,0,1
15,F,Urbana,83.7,86.0,1,Bajo,Secundaria,Secundaria,0,3.8,1,0,Bajo,0,0,0,0
17,M,Rural,80.4,92.5,0,Alto,Primaria,Secundaria,0,6.1,1,1,Medio,0,0,1,0
19,F,Urbana,99.3,100.0,0,Medio,Secundaria,Superior,0,1.0,1,0,Medio,0,0,0,0
14,M,Rural,58.3,66.9,3,Bajo,Secundaria,Secundaria,1,8.4,1,0,Bajo,3,1,0,0
19,M,Urbana,62.0,95.3,1,Medio,Secundaria,Superior,0,0.2,1,1,Bajo,1,0,0,0
19,M,Rural,75.7,59.3,4,Bajo,Primaria,Secundaria,0,5.2,0,0,Bajo,2,1,0,1
19,M,Urbana,46.2,84.4,2,Bajo,Superior,Primaria,1,2.5,1,1,Bajo,1,0,0,1
18,F,Rural,53.3,59.0,5,Bajo,Superior,Secundaria,0,7.3,0,0,Bajo,3,2,0,0
19,F,Urbana,64.9,87.3,1,Bajo,Secundaria,Secundaria,0,4.1,0,0,Alto,1,0,0,1
19,F,Urbana,80.4,79.0,2,Bajo,Superior,Primaria,1,2.2,0,1,Bajo,2,0,1,1
20,M,Urbana,81.0,100.0,0,Alto,Secundaria,Secundaria,0,3.9,1,0,Medio,1,0,0,0
16,M,Urbana,90.2,82.6,1,Medio,Primaria,Ninguno,0,4.4,0,0,Medio,2,0,1,0
17,M,Rural,72.2,79.8,1,Alto,Primaria,Primaria,0,6.0,1,0,Alto,1,1,0,1
18,F,Rural,63.4,82.9,1,Bajo,Ninguno,Superior,0,6.1,0,0,Medio,2,0,0,1
15,M,Rural,61.5,95.1,1,Alto,Secundaria,Primaria,1,5.9,1,1,Alto,0,0,0,0
19,M,Urbana,86.5,91.8,0,Medio,Secundaria,Secundaria,0,5.0,1,0,Medio,0,0,0,0
19,F,Rural,55.4,57.5,5,Bajo,Ninguno,Primaria,0,10.2,0,1,Bajo,2,1,0,1
18,F,Rural,66.7,80.4,2,Alto,Primaria,Secundaria,0,7.9,0,1,Bajo,3,2,1,1
16,F,Urbana,74.9,74.7,2,Bajo,Secundaria,Superior,0,0.9,0,1,Bajo,1,1,1,0
16,M,Urbana,80.8,84.1,1,Medio,Secundaria,Secundaria,1,9.4,1,1,Alto,0,1,0,0
17,F,Rural,66.2,79.5,1,Alto,Superior,Superior,1,5.4,1,0,Medio,1,0,0,0
18,M,Urbana,78.4,100.0,0,Medio,Primaria,Primaria,0,1.4,1,1,Alto,0,0,0,0
19,F,Urbana,61.6,74.7,0,Medio,Secundaria,Primaria,0,1.4,1,1,Alto,0,1,0,0
18,M,Rural,58.5,88.5,1,Medio,Primaria,Secundaria,0,5.0,1,1,Alto,0,0,0,1
20,F,Urbana,76.9,82.7,2,Bajo,Ninguno,Secundaria,0,6.7,1,0,Medio,1,0,0,1
20,F,Urbana,85.7,100.0,0,Alto,Secundaria,Secundaria,0,0.2,1,1,Alto,0,0,0,0
18,F,Urbana,85.9,99.2,0,Bajo,Primaria,Secundaria,0,0.5,0,1,Medio,0,0,0,0
16,M,Rural,76.7,91.0,0,Bajo,Secundaria,Primaria,0,13.0,1,0,Bajo,1,0,0,1
18,M,Rural,60.7,76.7,4,Bajo,Primaria,Primaria,1,9.6,1,0,Medio,1,0,0,0
16,F,Rural,91.0,94.5,1,Alto,Secundaria,Superior,0,12.1,1,1,Alto,0,0,0,0
